sep=,
Date,Open,High,Low,Close,Volume
9-Nov-15,1.80,1.83,1.74,1.75,80850
6-Nov-15,1.77,1.85,1.77,1.82,29965
5-Nov-15,1.78,1.90,1.71,1.82,54461
4-Nov-15,1.82,1.89,1.80,1.83,46300
3-Nov-15,1.88,1.90,1.82,1.84,54938
2-Nov-15,1.83,1.93,1.83,1.84,35236
30-Oct-15,1.81,1.88,1.79,1.84,33160
29-Oct-15,1.81,1.91,1.80,1.84,42647
28-Oct-15,1.87,1.90,1.79,1.85,34375
27-Oct-15,1.91,1.99,1.80,1.81,29207
26-Oct-15,1.94,2.04,1.89,1.97,5019
23-Oct-15,1.98,2.15,1.87,1.87,15034
22-Oct-15,2.04,2.16,1.98,1.99,41663
21-Oct-15,2.04,2.20,2.02,2.02,30658
20-Oct-15,2.04,2.18,2.04,2.12,7520
19-Oct-15,2.17,2.18,2.13,2.13,8866
16-Oct-15,2.08,2.26,2.08,2.14,26686
15-Oct-15,2.07,2.07,2.02,2.04,23182
14-Oct-15,2.08,2.14,1.96,2.00,10973
13-Oct-15,2.08,2.25,2.03,2.05,8893
12-Oct-15,2.06,2.17,2.03,2.10,24457
9-Oct-15,1.93,2.04,1.90,2.01,38357
8-Oct-15,1.94,1.96,1.91,1.93,7111
7-Oct-15,1.84,1.99,1.80,1.91,8522
6-Oct-15,1.77,1.93,1.77,1.82,14365
5-Oct-15,1.88,2.02,1.85,1.90,6098
2-Oct-15,1.73,1.87,1.73,1.86,38068
1-Oct-15,1.85,1.91,1.79,1.85,59742
30-Sep-15,1.86,2.02,1.75,1.85,81781
29-Sep-15,1.86,1.88,1.77,1.86,235831
28-Sep-15,2.00,2.00,1.62,1.89,492027
25-Sep-15,2.01,2.09,2.00,2.00,172039
24-Sep-15,2.06,2.06,1.99,2.01,27289
23-Sep-15,2.01,2.11,2.01,2.10,68511
22-Sep-15,2.16,2.16,2.02,2.09,117025
21-Sep-15,2.25,2.25,2.10,2.16,107959
18-Sep-15,2.21,2.31,2.18,2.24,237528
17-Sep-15,2.27,2.32,2.15,2.19,387604
16-Sep-15,2.20,2.33,2.19,2.28,70894
15-Sep-15,2.19,2.30,2.18,2.26,87675
14-Sep-15,2.25,2.32,2.15,2.28,193790
11-Sep-15,2.30,2.35,2.27,2.30,18002
10-Sep-15,2.28,2.37,2.28,2.31,21736
9-Sep-15,2.30,2.35,2.22,2.30,57792
8-Sep-15,2.32,2.35,2.20,2.29,55135
4-Sep-15,2.23,2.32,2.14,2.25,20995
3-Sep-15,2.43,2.43,2.25,2.26,41642
2-Sep-15,2.33,2.55,2.15,2.46,262797
1-Sep-15,2.26,2.37,2.25,2.32,41853
31-Aug-15,2.30,2.50,2.22,2.32,17763
28-Aug-15,2.26,2.51,2.26,2.34,37433
27-Aug-15,2.21,2.47,2.18,2.27,43914
26-Aug-15,2.11,2.22,2.07,2.18,24131
25-Aug-15,1.87,2.19,1.87,2.15,23197
24-Aug-15,2.00,2.07,0.72,2.12,58897
21-Aug-15,2.18,2.23,2.09,2.15,79792
20-Aug-15,2.29,2.58,2.25,2.31,284499
19-Aug-15,2.42,2.42,2.18,2.32,35036
18-Aug-15,2.35,2.43,2.32,2.40,6034
17-Aug-15,2.48,2.48,2.40,2.41,16439
14-Aug-15,2.32,2.49,2.32,2.49,17302
13-Aug-15,2.40,2.44,2.20,2.36,113226
12-Aug-15,2.42,2.48,2.40,2.43,12891
11-Aug-15,2.55,2.63,2.39,2.44,27888
10-Aug-15,2.55,2.79,2.50,2.55,26343
7-Aug-15,2.56,2.63,2.47,2.53,38212
6-Aug-15,2.52,2.57,2.47,2.56,20188
5-Aug-15,2.76,2.76,2.49,2.50,94824
4-Aug-15,2.35,2.80,2.35,2.71,77939
3-Aug-15,2.35,2.40,2.34,2.35,48261
31-Jul-15,2.48,2.52,2.28,2.35,154011
30-Jul-15,2.46,2.47,2.42,2.44,4318
29-Jul-15,2.49,2.50,2.42,2.47,18773
28-Jul-15,2.52,2.53,2.42,2.42,94269
27-Jul-15,2.51,2.55,2.44,2.45,77534
24-Jul-15,2.57,2.57,2.46,2.53,13843
23-Jul-15,2.50,2.61,2.50,2.56,96883
22-Jul-15,2.74,2.74,2.50,2.52,90239
21-Jul-15,2.79,2.79,2.68,2.71,41043
20-Jul-15,2.85,2.86,2.62,2.80,67991
17-Jul-15,2.82,2.86,2.73,2.85,54175
16-Jul-15,2.88,2.90,2.79,2.84,53308
15-Jul-15,2.95,2.95,2.71,2.85,141554
14-Jul-15,2.91,2.96,2.76,2.81,156605
13-Jul-15,2.83,3.09,2.77,2.80,408203
10-Jul-15,2.40,2.81,2.40,2.80,162000
9-Jul-15,2.35,2.43,2.28,2.37,113445
8-Jul-15,2.45,2.47,2.25,2.33,215705
7-Jul-15,2.51,2.51,2.39,2.49,76102
6-Jul-15,2.45,2.51,2.34,2.51,158062
2-Jul-15,2.40,2.48,2.25,2.42,381263
1-Jul-15,3.02,3.75,2.33,2.36,6492322
30-Jun-15,2.33,2.34,2.30,2.34,54540
29-Jun-15,2.29,2.35,2.29,2.35,23343
26-Jun-15,2.35,2.40,2.30,2.32,53561
25-Jun-15,2.35,2.47,2.26,2.34,73608
24-Jun-15,2.31,2.36,2.27,2.35,25345
23-Jun-15,2.33,2.35,2.27,2.33,55583
22-Jun-15,2.48,2.48,2.30,2.33,71614
19-Jun-15,2.28,2.54,2.25,2.48,170341
18-Jun-15,2.27,2.28,2.25,2.26,19785
