sep=,
Date,Open,High,Low,Close,Volume
19-Aug-15,17.76,19.00,17.03,17.23,620650
18-Aug-15,20.29,20.80,17.86,18.12,923978
17-Aug-15,20.27,21.65,19.67,20.70,1400146
14-Aug-15,19.86,23.27,19.50,22.13,4387785
13-Aug-15,16.88,22.47,16.32,20.29,5083156
12-Aug-15,19.55,20.50,16.56,17.61,3970414
11-Aug-15,28.00,30.00,15.51,21.01,11646028
10-Aug-15,17.79,55.75,17.56,18.88,18091087
7-Aug-15,2.45,11.68,2.43,10.42,62255911
6-Aug-15,1.78,1.79,1.65,1.79,129144
5-Aug-15,1.78,1.88,1.67,1.76,71816
4-Aug-15,1.71,1.79,1.66,1.78,81940
3-Aug-15,1.79,1.90,1.71,1.72,85398
31-Jul-15,1.69,1.89,1.65,1.84,93353
30-Jul-15,1.65,1.71,1.61,1.64,192992
29-Jul-15,1.77,1.92,1.70,1.71,287676
28-Jul-15,1.51,1.80,1.50,1.77,227759
27-Jul-15,1.56,1.56,1.38,1.46,103133
24-Jul-15,1.68,1.68,1.45,1.51,105056
23-Jul-15,1.72,1.74,1.57,1.70,145498
22-Jul-15,1.74,1.78,1.70,1.73,50760
21-Jul-15,1.74,1.77,1.65,1.74,54654
20-Jul-15,1.82,1.82,1.70,1.75,156163
17-Jul-15,1.85,1.85,1.75,1.80,55337
16-Jul-15,1.78,1.87,1.78,1.82,76545
15-Jul-15,1.84,1.91,1.78,1.83,205596
14-Jul-15,2.01,2.01,1.85,1.89,98148
13-Jul-15,1.94,2.00,1.78,1.95,212559
10-Jul-15,2.10,2.11,1.85,1.94,547247
9-Jul-15,3.79,3.79,1.90,2.13,2623770
8-Jul-15,6.96,7.35,6.55,6.55,48583
7-Jul-15,7.32,7.37,6.99,7.03,27022
6-Jul-15,6.96,7.18,6.84,7.00,12687
2-Jul-15,6.90,7.12,6.56,7.01,20202
1-Jul-15,7.05,7.34,6.82,6.92,13217
30-Jun-15,6.88,7.31,6.79,6.94,14722
29-Jun-15,6.99,7.44,6.80,6.82,37732
26-Jun-15,7.32,7.60,7.01,7.21,17370
25-Jun-15,6.73,7.90,6.55,7.27,174170
24-Jun-15,7.80,8.27,7.78,7.88,16906
23-Jun-15,8.10,8.25,7.88,7.98,45007
22-Jun-15,7.62,8.35,7.48,8.04,50128
19-Jun-15,6.89,7.57,6.89,7.54,31571
18-Jun-15,7.00,7.77,7.00,7.50,41645
