sep=,
Date,Open,High,Low,Close,Volume
20-Nov-14,22.00,23.50,22.00,23.50,13511
19-Nov-14,22.25,23.00,22.00,22.25,19962
18-Nov-14,24.00,24.00,22.00,23.00,47665
17-Nov-14,25.50,25.50,24.25,24.72,13473
14-Nov-14,26.00,26.00,24.96,26.00,14452
13-Nov-14,25.50,25.88,25.00,25.75,6788
12-Nov-14,25.00,26.00,24.75,25.50,6310
11-Nov-14,26.25,26.50,25.00,25.25,4500
10-Nov-14,25.75,26.50,25.50,26.25,5158
7-Nov-14,26.00,26.75,25.75,26.50,6221
6-Nov-14,26.50,26.75,25.25,26.75,8468
5-Nov-14,25.25,26.50,25.00,26.50,6669
4-Nov-14,25.00,25.50,24.75,25.25,8820
3-Nov-14,26.50,26.75,25.00,25.50,11884
31-Oct-14,28.00,28.00,26.50,26.50,9358
30-Oct-14,27.50,27.75,26.50,27.50,8955
29-Oct-14,26.25,28.25,26.25,27.75,7414
28-Oct-14,28.00,28.00,26.25,27.00,8815
27-Oct-14,29.00,29.00,27.25,27.50,7152
24-Oct-14,28.50,29.21,27.50,29.00,11009
23-Oct-14,29.25,29.25,27.00,28.25,21525
22-Oct-14,30.00,30.00,27.05,29.00,28892
21-Oct-14,25.50,29.02,25.50,28.62,33955
20-Oct-14,26.50,27.00,25.25,26.00,13304
17-Oct-14,30.00,30.00,25.75,26.25,24997
16-Oct-14,22.75,28.75,22.50,28.50,26179
15-Oct-14,25.25,25.25,22.25,23.80,33170
14-Oct-14,25.00,26.25,24.25,24.96,49859
13-Oct-14,27.25,27.90,24.33,24.50,65441
10-Oct-14,29.75,29.75,28.00,28.00,19198
9-Oct-14,34.25,34.25,27.50,29.50,82550
8-Oct-14,30.75,33.00,30.50,32.50,48882
7-Oct-14,28.50,30.00,28.50,29.75,16353
6-Oct-14,30.25,30.25,28.25,28.75,13764
3-Oct-14,29.25,30.48,29.00,29.50,12949
2-Oct-14,29.00,29.75,28.25,29.12,12881
1-Oct-14,30.50,31.25,29.00,29.25,14818
30-Sep-14,30.00,31.75,30.00,30.75,19583
29-Sep-14,29.75,31.38,28.50,30.00,16931
26-Sep-14,28.75,30.50,28.50,29.50,10700
25-Sep-14,29.50,29.75,28.50,28.50,11507
24-Sep-14,29.25,30.25,28.75,29.50,10018
23-Sep-14,29.50,30.50,28.75,29.75,30506
22-Sep-14,31.00,31.00,29.50,30.00,13336
19-Sep-14,31.50,31.50,29.75,31.00,30722
18-Sep-14,33.00,33.00,31.50,31.50,10209
17-Sep-14,32.75,32.75,31.75,32.25,8108
16-Sep-14,33.50,33.50,32.00,32.75,9714
15-Sep-14,33.25,34.00,32.50,33.00,13736
12-Sep-14,33.25,34.26,33.25,33.25,7210
