sep=,
Date,Open,High,Low,Close,Volume
5-Nov-15,2.95,3.20,2.93,3.02,1542
4-Nov-15,3.30,3.30,2.96,2.97,5753
3-Nov-15,3.02,3.30,2.81,3.25,10872
2-Nov-15,2.92,3.25,2.75,3.14,7840
30-Oct-15,2.92,2.94,2.78,2.88,5395
29-Oct-15,2.88,2.95,2.75,2.91,5043
28-Oct-15,2.80,2.90,2.70,2.90,6578
27-Oct-15,2.69,2.90,2.69,2.78,3185
26-Oct-15,2.75,2.96,2.70,2.81,4949
23-Oct-15,2.76,2.91,2.75,2.88,6177
22-Oct-15,2.70,3.00,2.69,2.92,10994
21-Oct-15,3.00,3.01,2.69,2.70,17125
20-Oct-15,3.02,3.38,2.75,2.75,34410
19-Oct-15,3.38,3.74,2.62,2.95,40261
16-Oct-15,3.75,4.00,3.40,3.62,19300
15-Oct-15,4.28,4.50,3.62,3.83,57196
14-Oct-15,4.60,4.75,4.25,4.39,8031
13-Oct-15,4.50,4.70,4.25,4.60,16037
12-Oct-15,4.36,5.22,4.12,4.38,4371
9-Oct-15,4.62,4.68,4.28,4.36,6236
8-Oct-15,4.45,4.72,4.17,4.56,12466
7-Oct-15,4.74,5.00,4.38,4.38,6261
6-Oct-15,4.98,5.14,4.40,4.65,10350
5-Oct-15,4.76,5.13,4.23,4.84,13423
2-Oct-15,5.10,5.15,4.75,4.90,2880
1-Oct-15,5.00,5.17,4.65,4.86,3182
30-Sep-15,4.75,5.11,4.75,5.11,8303
29-Sep-15,4.57,5.00,4.37,4.75,3044
28-Sep-15,5.26,5.26,4.51,4.51,14968
25-Sep-15,5.15,5.15,4.81,5.13,4463
24-Sep-15,5.00,5.23,4.90,5.10,2657
23-Sep-15,4.94,5.24,4.90,5.18,4417
22-Sep-15,5.00,5.23,4.84,4.98,6464
21-Sep-15,5.28,5.44,4.95,4.98,5463
18-Sep-15,5.52,5.75,5.28,5.62,4496
17-Sep-15,5.30,5.74,5.25,5.66,1385
16-Sep-15,5.75,6.00,5.29,5.68,10239
15-Sep-15,5.95,6.18,5.25,6.12,8089
14-Sep-15,4.85,6.22,4.78,6.00,34844
11-Sep-15,4.62,4.77,4.41,4.75,11965
10-Sep-15,4.40,4.75,4.25,4.58,10241
9-Sep-15,4.50,4.75,4.30,4.38,10934
8-Sep-15,4.62,5.00,4.28,4.28,27634
4-Sep-15,5.34,5.50,4.95,5.11,11866
3-Sep-15,5.75,6.25,4.95,5.38,37099
2-Sep-15,4.78,6.38,4.75,5.62,69528
1-Sep-15,5.12,5.25,4.63,4.88,5000
31-Aug-15,5.25,5.35,4.97,5.12,8734
28-Aug-15,5.48,5.72,4.78,5.00,36782
27-Aug-15,5.50,5.75,5.28,5.50,7939
26-Aug-15,6.12,6.12,5.56,5.72,4454
25-Aug-15,6.08,6.25,5.75,5.75,13599
24-Aug-15,6.50,6.56,5.75,6.20,7727
21-Aug-15,6.38,6.85,6.38,6.56,8378
20-Aug-15,6.78,6.94,6.00,6.25,19359
19-Aug-15,7.00,7.25,6.75,6.75,7557
18-Aug-15,7.31,7.52,7.00,7.12,6127
17-Aug-15,7.25,7.88,7.25,7.54,4055
14-Aug-15,7.53,8.00,7.25,7.25,4782
13-Aug-15,7.50,8.00,7.50,7.50,5862
12-Aug-15,7.75,8.00,7.25,7.25,6311
11-Aug-15,7.50,7.75,6.86,7.75,4972
10-Aug-15,7.50,7.92,7.02,7.48,10704
7-Aug-15,6.55,7.50,6.18,7.48,22766
6-Aug-15,6.98,7.10,6.25,6.75,5740
5-Aug-15,6.25,7.00,5.75,7.00,11125
4-Aug-15,7.25,7.25,5.28,6.50,39893
3-Aug-15,5.88,7.75,5.50,7.12,24656
31-Jul-15,6.00,6.42,5.38,6.08,12826
30-Jul-15,6.25,6.32,6.00,6.00,6017
29-Jul-15,6.30,6.60,6.16,6.20,11342
28-Jul-15,5.72,6.45,5.53,6.25,12840
27-Jul-15,5.02,6.75,5.02,5.75,23709
24-Jul-15,7.75,8.62,4.75,6.35,90485
23-Jul-15,8.62,9.00,8.62,8.89,7377
22-Jul-15,9.10,9.25,8.53,8.73,11283
21-Jul-15,9.25,9.88,8.98,8.98,10387
20-Jul-15,10.38,11.00,8.93,9.75,20345
17-Jul-15,11.25,11.25,10.50,10.58,2589
16-Jul-15,10.75,11.25,10.75,11.00,5678
15-Jul-15,11.62,11.62,10.72,10.75,11885
14-Jul-15,11.25,11.70,11.16,11.50,6623
13-Jul-15,11.90,12.75,11.12,11.12,10024
10-Jul-15,12.50,12.50,11.70,12.00,3768
9-Jul-15,12.75,12.75,11.02,11.98,13532
8-Jul-15,12.65,13.22,12.40,12.40,5338
7-Jul-15,13.05,13.25,12.75,12.80,8897
6-Jul-15,13.10,13.50,12.80,13.19,7013
2-Jul-15,12.75,13.73,12.75,12.80,4997
1-Jul-15,13.00,13.45,12.50,12.60,11863
30-Jun-15,13.50,13.85,13.12,13.14,3803
29-Jun-15,13.40,14.00,13.28,13.28,6191
26-Jun-15,13.45,14.00,13.12,13.30,10854
25-Jun-15,13.62,13.75,13.25,13.75,3371
24-Jun-15,13.60,13.75,13.25,13.62,1699
23-Jun-15,13.50,14.00,13.32,13.50,2777
22-Jun-15,13.00,13.75,12.98,13.75,5769
19-Jun-15,13.75,13.93,12.96,12.96,4176
18-Jun-15,14.09,14.09,13.32,13.67,1581
